date,region,mean,median,lower_90,upper_90,lower_50,upper_50,new_cases
2020-05-02,KS,0.9176065274474868,0.9238234706807906,0.7895647932231553,1.0486443694591892,0.8768874755490536,0.9776888776620358,297.0
2020-05-03,KS,0.9137793297222296,0.9240110846435868,0.7753433755222252,1.0516896063438834,0.8738505503615631,0.9773118650659812,284.0
2020-05-04,KS,0.914201120121488,0.9274524543270716,0.7692317497740329,1.0483637630359952,0.8873655623651208,0.9873803153943191,215.0
2020-05-05,KS,0.9138955491327958,0.9199015533225088,0.7735795287835211,1.047577740087711,0.8740430426432335,0.9817123089095332,213.0
2020-05-06,KS,0.9120683969464032,0.921074614283894,0.7812539682618468,1.0459240343142753,0.8646127448553642,0.9714672113279541,276.0
2020-05-07,KS,0.9136594886337878,0.9213560357149354,0.7740410718769342,1.0499874817145491,0.8685132878024788,0.97420674284185,410.0
2020-05-08,KS,0.9192662133151028,0.925184941152128,0.7832961130132691,1.0544787212759223,0.876831031669894,0.9814840390029176,357.0
2020-05-09,KS,0.92107734495353,0.924260453998114,0.7890052990426087,1.0612366886549025,0.8638544198099553,0.9730884592009802,250.0
2020-05-10,KS,0.9228780573517972,0.9283571366357596,0.7779124177808039,1.057445258494466,0.8902234482747171,0.9946881941340936,197.0
2020-05-11,KS,0.92725651988026,0.9295001001498896,0.7905112417972691,1.0674400329200686,0.8797128572423555,0.9853460587088034,168.0
2020-05-12,KS,0.9267831378975346,0.9365567113730818,0.7762312638563625,1.0666312683090036,0.8619541336053801,0.9750557535667852,0.0
2020-05-13,KS,0.9299431579369362,0.9372692305912428,0.7631127520968898,1.0616260647778653,0.8679084035364716,0.9732163082296232,352.0
2020-05-14,KS,0.9339393786642368,0.9383828474869688,0.7999682904091158,1.0883783126372546,0.8640553261304562,0.9734377854072892,0.0
2020-05-15,KS,0.9377770164208736,0.9365043857399666,0.8100523951336697,1.1060893616101153,0.8830654406679236,0.9909792524668904,418.0
2020-05-16,KS,0.9426450856424724,0.9373434370546218,0.8113426753511912,1.1032848701180806,0.8766844367220095,0.9788133817550856,0.0
2020-05-17,KS,0.9457505605868592,0.9411324280188604,0.8011419257482253,1.10277003748449,0.9015047534750409,1.0118406107115698,0.0
2020-05-18,KS,0.9481028904973102,0.9472416900784884,0.8119012797826147,1.112077162791754,0.8861328962953334,0.9914214347243764,454.0
2020-05-19,KS,0.9527811271656932,0.9514562008077664,0.8191143867164898,1.115505037676344,0.8878080358957068,1.0028476975039549,0.0
2020-05-20,KS,0.9538508400408474,0.9479627814199636,0.7756639929950466,1.1215054053723763,0.8957866287387258,1.0086061899361618,199.0
2020-05-21,KS,0.9576705083518806,0.9493860424003566,0.8079098630714143,1.1314062549459876,0.8944490446563902,1.010233883465717,0.0
2020-05-22,KS,0.9568879044663324,0.9511364327412148,0.7738798175822255,1.1011053623513811,0.8887381961545694,1.005405754721207,419.0
2020-05-23,KS,0.9590799136828736,0.9502488518356392,0.8278393960005763,1.1697300230148688,0.8931301592406642,1.0101425898376848,0.0
2020-05-24,KS,0.9615660004975372,0.9547563607617826,0.8242483362319738,1.167143028658636,0.9026810294815336,1.0273273360202904,0.0
2020-05-25,KS,0.9608765746802436,0.9581374538418368,0.8104590084461494,1.1425462811908171,0.8885487456498727,1.0107725662568017,260.0
2020-05-26,KS,0.9619744214951469,0.9598357913225929,0.7976174535208717,1.1494782469234321,0.8779293634318796,1.0061578319185485,0.0
2020-05-27,KS,0.9602847854074728,0.9596411748067312,0.7796133351074509,1.1490463539717657,0.8792003643848252,1.0141238156519141,119.0
2020-05-28,KS,0.9619844225063132,0.9601619991838928,0.7572077915530451,1.1542118950309608,0.8818673883754615,1.0188435325584204,0.0
2020-05-29,KS,0.9654948931731984,0.9566088188139849,0.7771592565002561,1.1758462654140522,0.8779303895859918,1.0224326017151992,382.0
2020-05-30,KS,0.9650818783039422,0.9588593934022454,0.7427938223142456,1.1635117076338717,0.8763844444761788,1.0182365948880079,0.0
2020-05-31,KS,0.9664905149771617,0.9606947744873572,0.7623862351535925,1.2081393019873357,0.8772743142396403,1.0241675868200164,0.0
2020-06-01,KS,0.9674085369051628,0.9591004972984504,0.7492475930694802,1.2207727371684771,0.8811343105465492,1.031205037692328,292.0
2020-06-02,KS,0.9680730900645038,0.9572318173882646,0.7502633385973512,1.1792074765392362,0.8802086220815789,1.0338212639875082,0.0
2020-06-03,KS,0.9660391463734528,0.959064772933971,0.7393941404093216,1.1896376395414554,0.8745616542674537,1.0255379732314878,159.0
2020-06-04,KS,0.966401495222814,0.9637837954453896,0.7498974056481588,1.1836952416294917,0.8637265716497986,1.0214400701431363,0.0
2020-04-17,KY,0.995497521595928,0.9896385744211612,0.8589091394456224,1.1301518817674845,0.9411615694358202,1.0422346107502214,138.0
2020-04-18,KY,0.9956033458600336,0.9931160127134976,0.8813558636232001,1.134131386786711,0.9412449039106998,1.038200998944139,93.0
2020-04-19,KY,0.994835887348384,0.9934992356046329,0.8769465961108796,1.122003351857966,0.9281117670109278,1.028242639259101,185.0
2020-04-20,KY,0.9930017369843528,0.9916498812597184,0.8628485383944644,1.1081228593550054,0.9529980910423821,1.0429036851085858,253.0
