FIPS,tubercolosis_mortality,AIDS_mortality,diarrheal_mortality,lower_respiratory_mortality,meningitis_mortality,hepatitis_mortality
55081,0.07,0.28,1.51,22.45,0.31,0.1
55083,0.1,0.34,1.4,15.94,0.28,0.08
55085,0.08,0.27,1.2,20.1,0.27,0.1
55087,0.12,0.26,1.71,22.49,0.28,0.08
55089,0.08,0.21,1.82,16.2,0.24,0.07
55091,0.08,0.26,1.62,19.82,0.26,0.11
55093,0.07,0.2,1.48,19.43,0.23,0.08
55095,0.09,0.31,1.43,21.04,0.28,0.09
55097,0.11,0.39,1.46,22.15,0.29,0.07
55099,0.09,0.3,1.5,24.22,0.29,0.1
55101,0.15,0.62,2.25,32.04,0.39,0.1
55103,0.08,0.35,1.55,27.04,0.3,0.1
55105,0.12,0.44,1.93,29.11,0.35,0.08
55107,0.08,0.26,1.66,22.9,0.3,0.1
55109,0.07,0.15,1.31,23.38,0.24,0.08
55111,0.09,0.33,1.61,27.32,0.29,0.08
55113,0.15,0.35,1.49,26.07,0.32,0.1
55115,0.11,0.44,1.26,19.98,0.31,0.08
55117,0.12,0.33,1.99,23.92,0.29,0.09
55119,0.07,0.22,1.49,15.53,0.28,0.08
55121,0.07,0.26,1.8,22.95,0.28,0.11
55123,0.06,0.24,1.59,24.44,0.29,0.08
55125,0.14,0.38,1.4,16.55,0.32,0.11
55127,0.09,0.31,1.85,26.58,0.32,0.1
55129,0.09,0.34,1.48,22.19,0.33,0.13
55131,0.08,0.19,1.86,18.88,0.25,0.07
55133,0.09,0.21,1.54,23.91,0.24,0.06
55135,0.09,0.21,1.37,31.4,0.28,0.07
55137,0.11,0.31,1.27,18.46,0.31,0.07
55139,0.13,0.35,1.7,19.34,0.3,0.07
55141,0.08,0.28,1.72,22.23,0.29,0.08
56001,0.1,0.32,1.68,31.2,0.36,0.18
56003,0.08,0.27,1.31,29.18,0.33,0.13
56005,0.11,0.29,1.51,26.62,0.32,0.13
56007,0.1,0.26,1.4,30.24,0.36,0.17
56009,0.09,0.25,1.46,29.49,0.33,0.12
56011,0.08,0.23,1.14,16.79,0.27,0.09
56013,0.17,0.44,1.46,31.08,0.5,0.16
56015,0.12,0.61,1.34,26.46,0.37,0.16
56017,0.08,0.31,1.27,35.06,0.39,0.14
56019,0.08,0.28,1.2,19.02,0.3,0.13
56021,0.14,0.5,1.84,25.08,0.39,0.17
56023,0.09,0.26,1.32,25.29,0.33,0.13
56025,0.12,0.39,1.46,28.28,0.35,0.23
56027,0.09,0.31,1.36,21.91,0.33,0.11
56029,0.08,0.27,1.06,23.41,0.29,0.12
56031,0.1,0.35,1.61,24.1,0.37,0.14
56033,0.08,0.26,1.25,39.07,0.32,0.14
56035,0.08,0.24,1.2,26.91,0.3,0.11
56037,0.1,0.31,1.53,39.63,0.35,0.15
56039,0.09,0.26,1.11,20.6,0.27,0.11
56041,0.11,0.29,1.36,30.11,0.36,0.15
56043,0.09,0.28,1.21,43.86,0.34,0.14
56045,0.1,0.3,1.4,31.73,0.33,0.11
